date,sector,failures,sector_label,treated,post,did,in_baseline,in_covid,in_sample,idx
2000-12-01,AZ,1343.0,Agriculture,1,0,0,False,False,False,94.53308305959642
2001-01-01,AZ,1353.0,Agriculture,1,0,0,False,False,False,95.23697794462693
2001-02-01,AZ,1362.0,Agriculture,1,0,0,False,False,False,95.87048334115438
2001-03-01,AZ,1335.0,Agriculture,1,0,0,False,False,False,93.96996715157204
2001-04-01,AZ,1337.0,Agriculture,1,0,0,False,False,False,94.11074612857813
2001-05-01,AZ,1342.0,Agriculture,1,0,0,False,False,False,94.46269357109338
2001-06-01,AZ,1349.0,Agriculture,1,0,0,False,False,False,94.95541999061473
2001-07-01,AZ,1364.0,Agriculture,1,0,0,False,False,False,96.01126231816049
2001-08-01,AZ,1358.0,Agriculture,1,0,0,False,False,False,95.58892538714218
2001-09-01,AZ,1365.0,Agriculture,1,0,0,False,False,False,96.08165180666354
2001-10-01,AZ,1393.0,Agriculture,1,0,0,False,False,False,98.05255748474893
2001-11-01,AZ,1373.0,Agriculture,1,0,0,False,False,False,96.64476771468794
2001-12-01,AZ,1396.0,Agriculture,1,0,0,False,False,False,98.26372595025809
2002-01-01,AZ,1397.0,Agriculture,1,0,0,False,False,False,98.33411543876113
2002-02-01,AZ,1363.0,Agriculture,1,0,0,False,False,False,95.94087282965744
2002-03-01,AZ,1369.0,Agriculture,1,0,0,False,False,False,96.36320976067574
2002-04-01,AZ,1372.0,Agriculture,1,0,0,False,False,False,96.57437822618489
2002-05-01,AZ,1358.0,Agriculture,1,0,0,False,False,False,95.58892538714218
2002-06-01,AZ,1364.0,Agriculture,1,0,0,False,False,False,96.01126231816049
2002-07-01,AZ,1356.0,Agriculture,1,0,0,False,False,False,95.44814641013608
2002-08-01,AZ,1355.0,Agriculture,1,0,0,False,False,False,95.37775692163302
2002-09-01,AZ,1377.0,Agriculture,1,0,0,False,False,False,96.92632566870013
2002-10-01,AZ,1350.0,Agriculture,1,0,0,False,False,False,95.02580947911778
2002-11-01,AZ,1368.0,Agriculture,1,0,0,False,False,False,96.29282027217269
2002-12-01,AZ,1326.0,Agriculture,1,0,0,False,False,False,93.33646175504458
2003-01-01,AZ,1338.0,Agriculture,1,0,0,False,False,False,94.18113561708118
2003-02-01,AZ,1395.0,Agriculture,1,0,0,False,False,False,98.19333646175504
2003-03-01,AZ,1402.0,Agriculture,1,0,0,False,False,False,98.6860628812764
2003-04-01,AZ,1413.0,Agriculture,1,0,0,False,False,False,99.46034725480995
2003-05-01,AZ,1426.0,Agriculture,1,0,0,False,False,False,100.3754106053496
2003-06-01,AZ,1418.0,Agriculture,1,0,0,False,False,False,99.8122946973252
2003-07-01,AZ,1437.0,Agriculture,1,0,0,False,False,False,101.14969497888315
2003-08-01,AZ,1439.0,Agriculture,1,0,0,False,False,False,101.29047395588924
2003-09-01,AZ,1440.0,Agriculture,1,0,0,False,False,False,101.36086344439231
2003-10-01,AZ,1463.0,Agriculture,1,0,0,False,False,False,102.97982167996244
2003-11-01,AZ,1466.0,Agriculture,1,0,0,False,False,False,103.1909901454716
2003-12-01,AZ,1523.0,Agriculture,1,0,0,False,False,False,107.20319099014546
2004-01-01,AZ,1538.0,Agriculture,1,0,0,False,False,False,108.25903331769122
2004-02-01,AZ,1499.0,Agriculture,1,0,0,False,False,False,105.51384326607227
2004-03-01,AZ,1510.0,Agriculture,1,0,0,False,False,False,106.28812763960582
2004-04-01,AZ,1510.0,Agriculture,1,0,0,False,False,False,106.28812763960582
2004-05-01,AZ,1488.0,Agriculture,1,0,0,False,False,False,104.7395588925387
2004-06-01,AZ,1484.0,Agriculture,1,0,0,False,False,False,104.45800093852651
2004-07-01,AZ,1503.0,Agriculture,1,0,0,False,False,False,105.79540122008446
2004-08-01,AZ,1504.0,Agriculture,1,0,0,False,False,False,105.8657907085875
2004-09-01,AZ,1525.0,Agriculture,1,0,0,False,False,False,107.34396996715157
2004-10-01,AZ,1522.0,Agriculture,1,0,0,False,False,False,107.13280150164242
2004-11-01,AZ,1576.0,Agriculture,1,0,0,False,False,False,110.93383388080713
2004-12-01,AZ,1543.0,Agriculture,1,0,0,False,False,False,108.61098076020647
2005-01-01,AZ,1551.0,Agriculture,1,0,0,False,False,False,109.17409666823087
2005-02-01,AZ,1564.0,Agriculture,1,0,0,False,False,False,110.08916001877051
2005-03-01,AZ,1572.0,Agriculture,1,0,0,False,False,False,110.65227592679491
2005-04-01,AZ,1583.0,Agriculture,1,0,0,False,False,False,111.42656030032848
2005-05-01,AZ,1599.0,Agriculture,1,0,0,False,False,False,112.55279211637728
2005-06-01,AZ,1619.0,Agriculture,1,0,0,False,False,False,113.96058188643829
2005-07-01,AZ,1576.0,Agriculture,1,0,0,False,False,False,110.93383388080713
2005-08-01,AZ,1563.0,Agriculture,1,0,0,False,False,False,110.01877053026747
2005-09-01,AZ,1544.0,Agriculture,1,0,0,False,False,False,108.68137024870951
2005-10-01,AZ,1517.0,Agriculture,1,0,0,False,False,False,106.78085405912717
2005-11-01,AZ,1453.0,Agriculture,1,0,0,False,False,False,102.27592679493196
2005-12-01,AZ,1478.0,Agriculture,1,0,0,False,False,False,104.03566400750822
2006-01-01,AZ,1455.0,Agriculture,1,0,0,False,False,False,102.41670577193804
2006-02-01,AZ,1451.0,Agriculture,1,0,0,False,False,False,102.13514781792585
2006-03-01,AZ,1447.0,Agriculture,1,0,0,False,False,False,101.85358986391364
2006-04-01,AZ,1422.0,Agriculture,1,0,0,False,False,False,100.09385265133739
2006-05-01,AZ,1430.0,Agriculture,1,0,0,False,False,False,100.65696855936179
2006-06-01,AZ,1411.0,Agriculture,1,0,0,False,False,False,99.31956827780384
2006-07-01,AZ,1400.0,Agriculture,1,0,0,False,False,False,98.54528390427029
2006-08-01,AZ,1415.0,Agriculture,1,0,0,False,False,False,99.60112623181604
2006-09-01,AZ,1372.0,Agriculture,1,0,0,False,False,False,96.57437822618489
2006-10-01,AZ,1337.0,Agriculture,1,0,0,False,False,False,94.11074612857813
2006-11-01,AZ,1348.0,Agriculture,1,0,0,False,False,False,94.88503050211168
2006-12-01,AZ,1353.0,Agriculture,1,0,0,False,False,False,95.23697794462693
2007-01-01,AZ,1351.0,Agriculture,1,0,0,False,False,False,95.09619896762082
2007-02-01,AZ,1345.0,Agriculture,1,0,0,False,False,False,94.67386203660253
2007-03-01,AZ,1318.0,Agriculture,1,0,0,False,False,False,92.77334584702017
2007-04-01,AZ,1304.0,Agriculture,1,0,0,False,False,False,91.78789300797747
2007-05-01,AZ,1278.0,Agriculture,1,0,0,False,False,False,89.95776630689816
2007-06-01,AZ,1285.0,Agriculture,1,0,0,False,False,False,90.45049272641951
2007-07-01,AZ,1292.0,Agriculture,1,0,0,False,False,False,90.94321914594087
2007-08-01,AZ,1283.0,Agriculture,1,0,0,False,False,False,90.30971374941342
2007-09-01,AZ,1294.0,Agriculture,1,0,0,False,False,False,91.08399812294697
2007-10-01,AZ,1335.0,Agriculture,1,0,0,False,False,False,93.96996715157204
2007-11-01,AZ,1335.0,Agriculture,1,0,0,False,False,False,93.96996715157204
2007-12-01,AZ,1297.0,Agriculture,1,0,0,False,False,False,91.29516658845613
2008-01-01,AZ,1283.0,Agriculture,1,0,0,False,False,False,90.30971374941342
2008-02-01,AZ,1268.0,Agriculture,1,0,0,False,False,False,89.25387142186766
2008-03-01,AZ,1244.0,Agriculture,1,0,0,False,False,False,87.56452369779446
2008-04-01,AZ,1262.0,Agriculture,1,0,0,False,False,False,88.83153449084936
2008-05-01,AZ,1264.0,Agriculture,1,0,0,False,False,False,88.97231346785546
2008-06-01,AZ,1260.0,Agriculture,1,0,0,False,False,False,88.69075551384327
2008-07-01,AZ,1262.0,Agriculture,1,0,0,False,False,False,88.83153449084936
2008-08-01,AZ,1250.0,Agriculture,1,0,0,False,False,False,87.98686062881276
2008-09-01,AZ,1236.0,Agriculture,1,0,0,False,False,False,87.00140778977006
2008-10-01,AZ,1219.0,Agriculture,1,0,0,False,False,False,85.8047864852182
2008-11-01,AZ,1216.0,Agriculture,1,0,0,False,False,False,85.59361801970906
2008-12-01,AZ,1253.0,Agriculture,1,0,0,False,False,False,88.19802909432191
2009-01-01,AZ,1261.0,Agriculture,1,0,0,False,False,False,88.76114500234631
2009-02-01,AZ,1253.0,Agriculture,1,0,0,False,False,False,88.19802909432191
2009-03-01,AZ,1302.0,Agriculture,1,0,0,False,False,False,91.64711403097137
2009-04-01,AZ,1303.0,Agriculture,1,0,0,False,False,False,91.71750351947442
2009-05-01,AZ,1312.0,Agriculture,1,0,0,False,False,False,92.35100891600187
2009-06-01,AZ,1315.0,Agriculture,1,0,0,False,False,False,92.56217738151102
2009-07-01,AZ,1312.0,Agriculture,1,0,0,False,False,False,92.35100891600187
2009-08-01,AZ,1335.0,Agriculture,1,0,0,False,False,False,93.96996715157204
2009-09-01,AZ,1360.0,Agriculture,1,0,0,False,False,False,95.72970436414828
2009-10-01,AZ,1375.0,Agriculture,1,0,0,False,False,False,96.78554669169404
2009-11-01,AZ,1357.0,Agriculture,1,0,0,False,False,False,95.51853589863913
2009-12-01,AZ,1345.0,Agriculture,1,0,0,False,False,False,94.67386203660253
2010-01-01,AZ,1363.0,Agriculture,1,0,0,False,False,False,95.94087282965744
2010-02-01,AZ,1388.0,Agriculture,1,0,0,False,False,False,97.70061004223369
2010-03-01,AZ,1375.0,Agriculture,1,0,0,False,False,False,96.78554669169404
2010-04-01,AZ,1359.0,Agriculture,1,0,0,False,False,False,95.65931487564524
2010-05-01,AZ,1362.0,Agriculture,1,0,0,False,False,False,95.87048334115438
2010-06-01,AZ,1353.0,Agriculture,1,0,0,False,False,False,95.23697794462693
2010-07-01,AZ,1348.0,Agriculture,1,0,0,False,False,False,94.88503050211168
2010-08-01,AZ,1344.0,Agriculture,1,0,0,False,False,False,94.60347254809948
2010-09-01,AZ,1343.0,Agriculture,1,0,0,False,False,False,94.53308305959642
2010-10-01,AZ,1317.0,Agriculture,1,0,0,False,False,False,92.70295635851711
2010-11-01,AZ,1310.0,Agriculture,1,0,0,False,False,False,92.21022993899577
2010-12-01,AZ,1282.0,Agriculture,1,0,0,False,False,False,90.23932426091037
2011-01-01,AZ,1239.0,Agriculture,1,0,0,False,False,False,87.2125762552792
2011-02-01,AZ,1232.0,Agriculture,1,0,0,False,False,False,86.71984983575786
2011-03-01,AZ,1238.0,Agriculture,1,0,0,False,False,False,87.14218676677615
2011-04-01,AZ,1247.0,Agriculture,1,0,0,False,False,False,87.7756921633036
2011-05-01,AZ,1243.0,Agriculture,1,0,0,False,False,False,87.4941342092914
2011-06-01,AZ,1223.0,Agriculture,1,0,0,False,False,False,86.0863444392304
2011-07-01,AZ,1229.0,Agriculture,1,0,0,False,False,False,86.50868137024871
2011-08-01,AZ,1224.0,Agriculture,1,0,0,False,False,False,86.15673392773346
2011-09-01,AZ,1221.0,Agriculture,1,0,0,False,False,False,85.94556546222431
2011-10-01,AZ,1244.0,Agriculture,1,0,0,False,False,False,87.56452369779446
2011-11-01,AZ,1240.0,Agriculture,1,0,0,False,False,False,87.28296574378226
2011-12-01,AZ,1231.0,Agriculture,1,0,0,False,False,False,86.6494603472548
2012-01-01,AZ,1244.0,Agriculture,1,0,0,False,False,False,87.56452369779446
2012-02-01,AZ,1255.0,Agriculture,1,0,0,False,False,False,88.33880807132802
2012-03-01,AZ,1241.0,Agriculture,1,0,0,False,False,False,87.35335523228531
2012-04-01,AZ,1247.0,Agriculture,1,0,0,False,False,False,87.7756921633036
2012-05-01,AZ,1240.0,Agriculture,1,0,0,False,False,False,87.28296574378226
2012-06-01,AZ,1225.0,Agriculture,1,0,0,False,False,False,86.22712341623651
2012-07-01,AZ,1241.0,Agriculture,1,0,0,False,False,False,87.35335523228531
2012-08-01,AZ,1234.0,Agriculture,1,0,0,False,False,False,86.86062881276395
2012-09-01,AZ,1200.0,Agriculture,1,0,0,False,False,False,84.46738620366024
2012-10-01,AZ,1217.0,Agriculture,1,0,0,False,False,False,85.66400750821211
2012-11-01,AZ,1220.0,Agriculture,1,0,0,False,False,False,85.87517597372126
2012-12-01,AZ,1222.0,Agriculture,1,0,0,False,False,False,86.01595495072736
2013-01-01,AZ,1245.0,Agriculture,1,0,0,False,False,False,87.6349131862975
2013-02-01,AZ,1243.0,Agriculture,1,0,0,False,False,False,87.4941342092914
2013-03-01,AZ,1216.0,Agriculture,1,0,0,False,False,False,85.59361801970906
2013-04-01,AZ,1218.0,Agriculture,1,0,0,False,False,False,85.73439699671516
2013-05-01,AZ,1213.0,Agriculture,1,0,0,False,False,False,85.38244955419991
2013-06-01,AZ,1245.0,Agriculture,1,0,0,False,False,False,87.6349131862975
2013-07-01,AZ,1253.0,Agriculture,1,0,0,False,False,False,88.19802909432191
2013-08-01,AZ,1264.0,Agriculture,1,0,0,False,False,False,88.97231346785546
2013-09-01,AZ,1288.0,Agriculture,1,0,0,False,False,False,90.66166119192867
2013-10-01,AZ,1283.0,Agriculture,1,0,0,False,False,False,90.30971374941342
2013-11-01,AZ,1288.0,Agriculture,1,0,0,False,False,False,90.66166119192867
2013-12-01,AZ,1318.0,Agriculture,1,0,0,False,False,False,92.77334584702017
2014-01-01,AZ,1338.0,Agriculture,1,0,0,False,False,False,94.18113561708118
2014-02-01,AZ,1361.0,Agriculture,1,0,0,False,False,False,95.80009385265133
2014-03-01,AZ,1394.0,Agriculture,1,0,0,False,False,False,98.12294697325198
2014-04-01,AZ,1405.0,Agriculture,1,0,0,False,False,False,98.89723134678555
2014-05-01,AZ,1398.0,Agriculture,1,0,0,False,False,False,98.40450492726418
2014-06-01,AZ,1402.0,Agriculture,1,0,0,False,False,False,98.6860628812764
2014-07-01,AZ,1374.0,Agriculture,1,0,0,False,False,False,96.71515720319098
2014-08-01,AZ,1373.0,Agriculture,1,0,0,False,False,False,96.64476771468794
2014-09-01,AZ,1373.0,Agriculture,1,0,0,False,False,False,96.64476771468794
2014-10-01,AZ,1380.0,Agriculture,1,0,0,False,False,False,97.13749413420929
2014-11-01,AZ,1416.0,Agriculture,1,0,0,False,False,False,99.67151572031909
2014-12-01,AZ,1405.0,Agriculture,1,0,0,False,False,False,98.89723134678555
2015-01-01,AZ,1378.0,Agriculture,1,0,0,True,False,True,96.99671515720318
2015-02-01,AZ,1349.0,Agriculture,1,0,0,True,False,True,94.95541999061473
2015-03-01,AZ,1362.0,Agriculture,1,0,0,True,False,True,95.87048334115438
2015-04-01,AZ,1369.0,Agriculture,1,0,0,True,False,True,96.36320976067574
2015-05-01,AZ,1350.0,Agriculture,1,0,0,True,False,True,95.02580947911778
2015-06-01,AZ,1357.0,Agriculture,1,0,0,True,False,True,95.51853589863913
2015-07-01,AZ,1386.0,Agriculture,1,0,0,True,False,True,97.55983106522758
2015-08-01,AZ,1386.0,Agriculture,1,0,0,True,False,True,97.55983106522758
2015-09-01,AZ,1393.0,Agriculture,1,0,0,True,False,True,98.05255748474893
2015-10-01,AZ,1370.0,Agriculture,1,0,0,True,False,True,96.43359924917878
2015-11-01,AZ,1343.0,Agriculture,1,0,0,True,False,True,94.53308305959642
2015-12-01,AZ,1360.0,Agriculture,1,0,0,True,False,True,95.72970436414828
2016-01-01,AZ,1362.0,Agriculture,1,0,0,True,False,True,95.87048334115438
2016-02-01,AZ,1365.0,Agriculture,1,0,0,True,False,True,96.08165180666354
2016-03-01,AZ,1348.0,Agriculture,1,0,0,True,False,True,94.88503050211168
2016-04-01,AZ,1351.0,Agriculture,1,0,0,True,False,True,95.09619896762082
2016-05-01,AZ,1401.0,Agriculture,1,0,0,True,False,True,98.61567339277335
2016-06-01,AZ,1394.0,Agriculture,1,0,0,True,False,True,98.12294697325198
2016-07-01,AZ,1380.0,Agriculture,1,0,0,True,False,True,97.13749413420929
2016-08-01,AZ,1378.0,Agriculture,1,0,0,True,False,True,96.99671515720318
2016-09-01,AZ,1398.0,Agriculture,1,0,0,True,False,True,98.40450492726418
2016-10-01,AZ,1432.0,Agriculture,1,0,0,True,False,True,100.7977475363679
2016-11-01,AZ,1451.0,Agriculture,1,0,0,True,False,True,102.13514781792585
2016-12-01,AZ,1444.0,Agriculture,1,0,0,True,False,True,101.6424213984045
2017-01-01,AZ,1458.0,Agriculture,1,0,0,True,False,True,102.62787423744719
2017-02-01,AZ,1459.0,Agriculture,1,0,0,True,False,True,102.69826372595026
2017-03-01,AZ,1510.0,Agriculture,1,0,0,True,False,True,106.28812763960582
2017-04-01,AZ,1507.0,Agriculture,1,0,0,True,False,True,106.07695917409666
2017-05-01,AZ,1536.0,Agriculture,1,0,0,True,False,True,108.11825434068511
2017-06-01,AZ,1552.0,Agriculture,1,0,0,True,False,True,109.24448615673393
2017-07-01,AZ,1563.0,Agriculture,1,0,0,True,False,True,110.01877053026747
2017-08-01,AZ,1561.0,Agriculture,1,0,0,True,False,True,109.87799155326137
2017-09-01,AZ,1534.0,Agriculture,1,0,0,True,False,True,107.977475363679
2017-10-01,AZ,1512.0,Agriculture,1,0,0,True,False,True,106.42890661661191
2017-11-01,AZ,1516.0,Agriculture,1,0,0,True,False,True,106.71046457062413
2017-12-01,AZ,1528.0,Agriculture,1,0,0,True,False,True,107.55513843266071
2018-01-01,AZ,1501.0,Agriculture,1,0,0,True,False,True,105.65462224307835
2018-02-01,AZ,1505.0,Agriculture,1,0,0,True,False,True,105.93618019709056
2018-03-01,AZ,1461.0,Agriculture,1,0,0,True,False,True,102.83904270295636
2018-04-01,AZ,1460.0,Agriculture,1,0,0,True,False,True,102.7686532144533
2018-05-01,AZ,1435.0,Agriculture,1,0,0,True,False,True,101.00891600187705
2018-06-01,AZ,1402.0,Agriculture,1,0,0,True,False,True,98.6860628812764
2018-07-01,AZ,1409.0,Agriculture,1,0,0,True,False,True,99.17878930079775
2018-08-01,AZ,1417.0,Agriculture,1,0,0,True,False,True,99.74190520882215
2018-09-01,AZ,1430.0,Agriculture,1,0,0,True,False,True,100.65696855936179
2018-10-01,AZ,1443.0,Agriculture,1,0,0,True,False,True,101.57203190990145
2018-11-01,AZ,1408.0,Agriculture,1,0,0,True,False,True,99.10839981229469
2018-12-01,AZ,1419.0,Agriculture,1,0,0,True,False,True,99.88268418582824
2019-01-01,AZ,1434.0,Agriculture,1,0,0,True,False,True,100.938526513374
2019-02-01,AZ,1436.0,Agriculture,1,0,0,True,False,True,101.0793054903801
2019-03-01,AZ,1436.0,Agriculture,1,0,0,True,False,True,101.0793054903801
2019-04-01,AZ,1417.0,Agriculture,1,0,0,True,False,True,99.74190520882215
2019-05-01,AZ,1433.0,Agriculture,1,0,0,True,False,True,100.86813702487095
2019-06-01,AZ,1433.0,Agriculture,1,0,0,True,False,True,100.86813702487095
2019-07-01,AZ,1441.0,Agriculture,1,0,0,True,False,True,101.43125293289535
2019-08-01,AZ,1424.0,Agriculture,1,0,0,True,False,True,100.2346316283435
2019-09-01,AZ,1392.0,Agriculture,1,0,0,True,False,True,97.98216799624588
2019-10-01,AZ,1383.0,Agriculture,1,0,0,True,False,True,97.34866259971844
2019-11-01,AZ,1405.0,Agriculture,1,0,0,True,False,True,98.89723134678555
2019-12-01,AZ,1414.0,Agriculture,1,0,0,True,False,True,99.530736743313
2020-01-01,AZ,1378.0,Agriculture,1,0,0,False,True,False,96.99671515720318
2020-02-01,AZ,1327.0,Agriculture,1,0,0,False,True,False,93.40685124354764
2020-03-01,AZ,1284.0,Agriculture,1,0,0,False,True,False,90.38010323791646
2020-04-01,AZ,1218.0,Agriculture,1,0,0,False,True,False,85.73439699671516
2020-05-01,AZ,1112.0,Agriculture,1,0,0,False,True,False,78.27311121539184
2020-06-01,AZ,1084.0,Agriculture,1,0,0,False,True,False,76.30220553730642
2020-07-01,AZ,1073.0,Agriculture,1,0,0,False,True,False,75.52792116377287
2020-08-01,AZ,1063.0,Agriculture,1,0,0,False,True,False,74.82402627874237
2020-09-01,AZ,1049.0,Agriculture,1,0,0,False,True,False,73.83857343969967
2020-10-01,AZ,1016.0,Agriculture,1,0,0,False,True,False,71.515720319099
2020-11-01,AZ,991.0,Agriculture,1,0,0,False,True,False,69.75598310652276
2020-12-01,AZ,940.0,Agriculture,1,0,0,False,True,False,66.16611919286719
2021-01-01,AZ,951.0,Agriculture,1,0,0,False,True,False,66.94040356640075
2021-02-01,AZ,952.0,Agriculture,1,0,0,False,True,False,67.0107930549038
2021-03-01,AZ,965.0,Agriculture,1,0,0,False,True,False,67.92585640544345
2021-04-01,AZ,1020.0,Agriculture,1,0,0,False,True,False,71.7972782731112
2021-05-01,AZ,1075.0,Agriculture,1,0,0,False,True,False,75.66870014077898
2021-06-01,AZ,1098.0,Agriculture,1,0,0,False,True,False,77.28765837634913
2021-07-01,AZ,1078.0,Agriculture,1,0,0,False,True,False,75.87986860628813
2021-08-01,AZ,1083.0,Agriculture,1,0,0,False,True,False,76.23181604880337
2021-09-01,AZ,1089.0,Agriculture,1,0,0,False,True,False,76.65415297982167
2021-10-01,AZ,1075.0,Agriculture,1,0,0,False,True,False,75.66870014077898
2021-11-01,AZ,1073.0,Agriculture,1,0,0,False,True,False,75.52792116377287
2021-12-01,AZ,1063.0,Agriculture,1,0,0,False,True,False,74.82402627874237
2022-01-01,AZ,1056.0,Agriculture,1,0,0,False,True,False,74.33129985922102
2022-02-01,AZ,1073.0,Agriculture,1,0,0,False,True,False,75.52792116377287
2022-03-01,AZ,1083.0,Agriculture,1,0,0,False,True,False,76.23181604880337
2022-04-01,AZ,1091.0,Agriculture,1,0,0,False,True,False,76.79493195682777
2022-05-01,AZ,1111.0,Agriculture,1,0,0,False,True,False,78.20272172688878
2022-06-01,AZ,1088.0,Agriculture,1,0,0,False,True,False,76.58376349131862
2022-07-01,AZ,1101.0,Agriculture,1,1,1,False,False,True,77.49882684185827
2022-08-01,AZ,1107.0,Agriculture,1,1,1,False,False,True,77.92116377287658
2022-09-01,AZ,1091.0,Agriculture,1,1,1,False,False,True,76.79493195682777
2022-10-01,AZ,1147.0,Agriculture,1,1,1,False,False,True,80.7367433129986
2022-11-01,AZ,1178.0,Agriculture,1,1,1,False,False,True,82.91881745659315
2022-12-01,AZ,1192.0,Agriculture,1,1,1,False,False,True,83.90427029563585
2023-01-01,AZ,1212.0,Agriculture,1,1,1,False,False,True,85.31206006569685
2023-02-01,AZ,1203.0,Agriculture,1,1,1,False,False,True,84.6785546691694
2023-03-01,AZ,1206.0,Agriculture,1,1,1,False,False,True,84.88972313467855
2023-04-01,AZ,1235.0,Agriculture,1,1,1,False,False,True,86.931018301267
2023-05-01,AZ,1226.0,Agriculture,1,1,1,False,False,True,86.29751290473956
2023-06-01,AZ,1252.0,Agriculture,1,1,1,False,False,True,88.12763960581887
2023-07-01,AZ,1233.0,Agriculture,1,1,1,False,False,True,86.79023932426091
2023-08-01,AZ,1241.0,Agriculture,1,1,1,False,False,True,87.35335523228531
2023-09-01,AZ,1259.0,Agriculture,1,1,1,False,False,True,88.62036602534022
2023-10-01,AZ,1236.0,Agriculture,1,1,1,False,False,True,87.00140778977006
2023-11-01,AZ,1254.0,Agriculture,1,1,1,False,False,True,88.26841858282496
2023-12-01,AZ,1307.0,Agriculture,1,1,1,False,False,True,91.99906147348662
2024-01-01,AZ,1328.0,Agriculture,1,1,1,False,False,True,93.47724073205067
2024-02-01,AZ,1362.0,Agriculture,1,1,1,False,False,True,95.87048334115438
2024-03-01,AZ,1365.0,Agriculture,1,1,1,False,False,True,96.08165180666354
2024-04-01,AZ,1377.0,Agriculture,1,1,1,False,False,True,96.92632566870013
2024-05-01,AZ,1390.0,Agriculture,1,1,1,False,False,True,97.84138901923978
2024-06-01,AZ,1401.0,Agriculture,1,1,1,False,False,True,98.61567339277335
2024-07-01,AZ,1421.0,Agriculture,1,1,1,False,False,True,100.02346316283435
2024-08-01,AZ,1427.0,Agriculture,1,1,1,False,False,True,100.44580009385264
2024-09-01,AZ,1457.0,Agriculture,1,1,1,False,False,True,102.55748474894415
2024-10-01,AZ,1467.0,Agriculture,1,1,1,False,False,True,103.26137963397466
2024-11-01,AZ,1454.0,Agriculture,1,1,1,False,False,True,102.346316283435
2024-12-01,AZ,1444.0,Agriculture,1,1,1,False,False,True,101.6424213984045
2025-01-01,AZ,1415.0,Agriculture,1,1,1,False,False,True,99.60112623181604
2025-02-01,AZ,1449.0,Agriculture,1,1,1,False,False,True,101.99436884091975
2025-03-01,AZ,1499.0,Agriculture,1,1,1,False,False,True,105.51384326607227
2025-04-01,AZ,1488.0,Agriculture,1,1,1,False,False,True,104.7395588925387
2025-05-01,AZ,1499.0,Agriculture,1,1,1,False,False,True,105.51384326607227
2025-06-01,AZ,1530.0,Agriculture,1,1,1,False,False,True,107.69591740966682
2025-07-01,AZ,1584.0,Agriculture,1,1,1,False,False,True,111.49694978883153
2025-08-01,AZ,1582.0,Agriculture,1,1,1,False,False,True,111.35617081182542
2025-09-01,AZ,1606.0,Agriculture,1,1,1,False,False,True,113.04551853589864
2025-10-01,AZ,1650.0,Agriculture,1,1,1,False,False,True,116.14265603003284
2025-11-01,AZ,1649.0,Agriculture,1,1,1,False,False,True,116.0722665415298
2025-12-01,AZ,1670.0,Agriculture,1,1,1,False,False,True,117.55044580009384
2026-01-01,AZ,1726.0,Agriculture,1,1,1,False,False,True,121.49225715626466
2026-02-01,AZ,1744.0,Agriculture,1,1,1,False,False,True,122.75926794931958
2026-03-01,AZ,1740.0,Agriculture,1,1,1,False,False,True,122.47770999530736
2000-12-01,BE,5062.0,Industry,0,0,0,False,False,False,135.5620522662858
2001-01-01,BE,5048.0,Industry,0,0,0,False,False,False,135.18712758597601
2001-02-01,BE,4930.0,Industry,0,0,0,False,False,False,132.02704813765092
2001-03-01,BE,4634.0,Industry,0,0,0,False,False,False,124.10006918253029
2001-04-01,BE,4773.0,Industry,0,0,0,False,False,False,127.82253565132005
2001-05-01,BE,4780.0,Industry,0,0,0,False,False,False,128.00999799147493
2001-06-01,BE,4731.0,Industry,0,0,0,False,False,False,126.69776161039077
2001-07-01,BE,4667.0,Industry,0,0,0,False,False,False,124.98382021468902
2001-08-01,BE,4650.0,Industry,0,0,0,False,False,False,124.52855453145573
2001-09-01,BE,4626.0,Industry,0,0,0,False,False,False,123.88582650806757
2001-10-01,BE,4683.0,Industry,0,0,0,False,False,False,125.41230556361444
2001-11-01,BE,4752.0,Industry,0,0,0,False,False,False,127.2601486308554
2001-12-01,BE,4813.0,Industry,0,0,0,False,False,False,128.89374902363363
2002-01-01,BE,4848.0,Industry,0,0,0,False,False,False,129.83106072440805
2002-02-01,BE,4804.0,Industry,0,0,0,False,False,False,128.65272601486308
2002-03-01,BE,5124.0,Industry,0,0,0,False,False,False,137.22243299337185
2002-04-01,BE,5143.0,Industry,0,0,0,False,False,False,137.73125934522082
2002-05-01,BE,5119.0,Industry,0,0,0,False,False,False,137.08853132183265
2002-06-01,BE,5125.0,Industry,0,0,0,False,False,False,137.24921332767968
2002-07-01,BE,5238.0,Industry,0,0,0,False,False,False,140.2753911044656
2002-08-01,BE,5242.0,Industry,0,0,0,False,False,False,140.38251244169697
2002-09-01,BE,5269.0,Industry,0,0,0,False,False,False,141.10558146800864
2002-10-01,BE,5302.0,Industry,0,0,0,False,False,False,141.98933250016736
2002-11-01,BE,5297.0,Industry,0,0,0,False,False,False,141.85543082862816
2002-12-01,BE,5350.0,Industry,0,0,0,False,False,False,143.27478854694368
2003-01-01,BE,5374.0,Industry,0,0,0,False,False,False,143.91751657033186
2003-02-01,BE,5572.0,Industry,0,0,0,False,False,False,149.22002276328416
2003-03-01,BE,5543.0,Industry,0,0,0,False,False,False,148.44339306835678
2003-04-01,BE,5515.0,Industry,0,0,0,False,False,False,147.6935437077373
2003-05-01,BE,5537.0,Industry,0,0,0,False,False,False,148.28271106250978
